path,sha256
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_000.DBC,4dc8bc63355e6b0a873d5d8301a49d65f36099831edf33fcb8c2427bcb3762b0
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_000.NBC,c5461298893ad809d86a224db7bc6b03beb9fb4801019e5a778f2087a4ccf613
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_001.DBC,b97ec6b578d1c2304b6ff428bc2321da6fe00da9b9e578cefb82bdd0821539eb
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_001.NBC,aa1f7cd3b0d7709f5a507a1b659a88f89a0a42b363ab4d6bc6821e0dd88c2f22
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_002.DBC,9f24bb2279ab9571e16a4df168f46d1f15e469be8c25abe1f43520742fd8b099
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_002.NBC,3203aa808848956810568d33c26bc8efa8bc570c1855edb762344a72372e0176
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_003.DBC,100b80e09476afad1bfdff0dd5fea66804ea1a2e25883bb20e336025e330d4f8
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_003.NBC,728850f87c3179bcf8cd887d2df9e1efe2ac52a92644b5b03edfb9602886e8ec
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_004.DBC,7323df9ada917bb343cf3888984d90a19c0d1ab5f030815f4db8e9cfdbbde090
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_004.NBC,4f2ba48d9a6f546cc7e6461fd8dda209295e01723eb22a290e89dcb8b9204699
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_005.DBC,f9c30f039dddb347e816a215a28a865e46acd4c12ec3d935948ec34c97d346af
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_005.NBC,517b0603d1f48786f49c10e0f7750bcfad643d3e24c003ae4ad959c25ff5a8ab
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_006.DBC,6c7f1d54c5ecc625419140dfc334f53e8b12f1fbb8e57370fb83464ee4ff0f36
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_006.NBC,9705c84ca8cde65a03d24b3ae5bfb55ce824e8fa66986b0ed9ae52e86cdb1d35
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_007.DBC,75b150a0d04c0f7524a2256fec973f46328f3e9ae380f35979113ac4946e007a
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_007.NBC,d61d8d7e77749b1223f2dca0d0a0624c222b8dd7f4347c25aaa6407278ce63f9
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_008.DBC,b94f166d3d9eab2ae829b13af18cec861219277d1206a7c1cc84086057e82a15
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG04\RTC_008.NBC,082264610a29bf6b810bb424d9223595a703d10d83fc5684282e101a2de1354b
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_000.DBC,4dc8bc63355e6b0a873d5d8301a49d65f36099831edf33fcb8c2427bcb3762b0
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_000.NBC,c5461298893ad809d86a224db7bc6b03beb9fb4801019e5a778f2087a4ccf613
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_001.DBC,baf4bc6ff2fc75ce456d6622491f3da87977179165b45833ccf703f358ee08ea
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_001.NBC,f1a7afba18033981cdeeb07a1b168d27bad334def3dd5a3e630a493600ddf6b9
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_002.DBC,fd91f953a9da3d914718731d08fdd92075501ebbe2c6bf6667a1686e74ee36e0
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_002.NBC,e80359708ffb829c5c9eac9bb09a9dbb07b15ff4195fca57a4a867e2de302d32
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_003.DBC,6ae52e252ed629097e399488db33350eb51d719b44c56c336b85f79bb8f8e5fa
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_003.NBC,500592c7fea93861488a9cbef29c629ef8cff832a3bb3a9e3e55d29386834d3f
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_004.DBC,68822758d814b891a2ea1ebabdd3ea1f5757c70490c6566a71dd68721b96bb73
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_004.NBC,f00094cba968cdcfd6164c4a7751a876492eafd0b4b7f94ec3d1cf2726a0c520
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_005.DBC,f9c30f039dddb347e816a215a28a865e46acd4c12ec3d935948ec34c97d346af
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_005.NBC,517b0603d1f48786f49c10e0f7750bcfad643d3e24c003ae4ad959c25ff5a8ab
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_006.DBC,46f1755d03e53a5972ef2db65944a8d57349fd1b8e0f301a5825a0e85b531573
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_006.NBC,34bed920175fa2165292fdc6ad8713d402785fd3638679b27e03243c2420c3a6
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_007.DBC,75b150a0d04c0f7524a2256fec973f46328f3e9ae380f35979113ac4946e007a
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_007.NBC,d61d8d7e77749b1223f2dca0d0a0624c222b8dd7f4347c25aaa6407278ce63f9
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_008.DBC,2bcc843f03e73d67d0b2618990e87a3ae2f3177cac32342cc7fc53da53e8e120
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG05\RTC_008.NBC,4c82e3823acbf3bdda094a6ff1de265ee3aa8f28520099b1eeae3b174a47ac78
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_000.DBC,4dc8bc63355e6b0a873d5d8301a49d65f36099831edf33fcb8c2427bcb3762b0
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_000.NBC,c5461298893ad809d86a224db7bc6b03beb9fb4801019e5a778f2087a4ccf613
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_001.DBC,d78b7e4693b65c118f6141271956a29f3085943da4d1ee08aea82b95f05ac45d
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_001.NBC,5568adfd3171ad1c06e400883c542105976bbecbb7ba82930d0e49609d13fd7c
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_002.DBC,a0171a774688ab0163f4cd8578785bba78fd81068cbaf9d809f404da5d720a4f
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_002.NBC,467134c8238235010fc7504e68b093172ac0de61b101c6c40e2713b22eebb802
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_003.DBC,f5dc98fbf7a4eac50708b7dbafd764cb0e89107b547bf3358ad05d5944cbdca1
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_003.NBC,fbfd515fbd395d5e6a5e6b7ad322896f08f3bfe519e67f6b760e0326bb02624a
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_004.DBC,53aeaf3bf67f77eb21aa11ca5c48dbe2887cc161f648778e5fa878ebd2e07d27
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_004.NBC,9bdc07c929935ff53ef77b7e517c83c0ad7facb865231679da7277e9cec7214d
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_005.DBC,f9c30f039dddb347e816a215a28a865e46acd4c12ec3d935948ec34c97d346af
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_005.NBC,517b0603d1f48786f49c10e0f7750bcfad643d3e24c003ae4ad959c25ff5a8ab
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_006.DBC,f5234c288c11197ac2d360cbfa25308de20927b03c7c77e08b6345c8f2950cc5
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_006.NBC,adb67a5279683ddd987c8b9347b3f440c02978117b014f18de6ab9774fd91580
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_007.DBC,75b150a0d04c0f7524a2256fec973f46328f3e9ae380f35979113ac4946e007a
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_007.NBC,d61d8d7e77749b1223f2dca0d0a0624c222b8dd7f4347c25aaa6407278ce63f9
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_008.DBC,f2a098ba5f8c6ba1743ddfeb749c52b676dc64823c40a1c78b7d16365efd8360
ROUNDABOUT\PC_EU\v1_76\DATA\RTC\OUTRO\LANG06\RTC_008.NBC,bbfd55958019d106985e3e2cb2acd27291228ae41787f3c756d3c981ae87ee6e
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\CHARDESC.DBC,e4d9150e8750d9f8048d1c392817228de6e7ccdce1e6b94e2df24ed7ebcccd93
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\CHARDESC.NBC,8f15585c67c8cf1e130b152834f76435828d34eaaacf815fe2235bc7d0bdb9d8
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\EPARAMS.DBC,d987f41d7c429afeba042a3fa48e93e96a1f1a7f2c0673884613d7f082933e33
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\EPARAMS.NBC,4757d84cf91166b6fefd9d08947e9e9fbb752a5a79b3c7705b27999dec464076
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\GPARAMS.DBC,d5584451f9cf191db8eb93d7ce6b4c7e6bb345ce864cf9786bd32804f4b2c386
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\GPARAMS.NBC,11a2fbf7e3078f71bcb8f55e8dc70b23ca715a93a2a3c4253605ac1dcadc2b21
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\HIDEPARTY.DBC,ca70fc830f41f29d921de1d1f46a9de0cc1427cf3a521b9f06eb6cb8268c5cdf
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\HIDEPARTY.NBC,f495b44b65013e25fa446a22df12d83ee454aebf484ee2f1cb96a74fbee1daf0
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\HUDS.DBC,b1b56d48900ade96a24a8069d3a5fb5fe9be8b56d28eb632429d08d08c9329bd
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\HUDS.NBC,02bab634f9dc6f14a72421316a32fc77f587fc51ae658af0df6fa43f5c369ce1
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\INGAMES.DBC,3c8851ea57427a0302d5595ab5d229132ad5ec29ed8519a37e58cd49ea6c98c7
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\INGAMES.NBC,056409989ddffc1c47db7f786be56b073f94a832d02177617a07fc30c224c930
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\MATLIB.DBC,0358dac1e22bc00abf005f17038905e906307eded73e77cc0f0bdab2a0bd47a1
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\MATLIB.NBC,28ad07d0aa3187f40a0a7bc59504cf216afbd9cff5b5c357ffc09f423caeb232
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\PARTS.DBC,a55b0f8b3dc5b362593f51f7c0f0f1e3d47aaf2a2e00628397abd4798754f49f
ROUNDABOUT\PC_EU\v1_76\DATA\SHARED\PARTS.NBC,0c9215ab1d7ab8e53aabe9cdc296bfaf8ca855dffa896e3b48312bf2e15fa990
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BALLOON.DBC,13fe6cf663b3226146e00ecfa76a307c62c99b1350a7bcd3ba56937ec4b7408a
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BALLOON.NBC,a6970048efa1875d71b686c31cb7d344c96cc3b6541e4450ea97f31ed8e8c40e
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BONUS.DBC,bbf1c6b0d03ef067ee75a3ee4dbb7090fc8617c8222fa3548c91b147085791d3
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BONUS.NBC,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BOOK.DBC,c1766ae9be84410fc27ad5dfa7ad2831f3fca7123bf989da090096ac2d026dfc
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\BOOK.NBC,8156a6f8e065be43e1a5eb3ee91b100d7e8b108888656a6010d98f2e1a5121e0
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\CARROT.DBC,3910c91b6c5b057e92e083a65263f684868fe25c2a68f5f954467801b84b6ba1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\CARROT.NBC,17ae25bf94df86d420dc9f5ae7257eb80b82ddf3cb9211d4826a120aca99ab9d
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\COMMON.DBC,6e0b916d7bed0c9f8f1163be6243c5bcb790f236bc7bd193ca85df1c45a9a1fc
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\COMMON.NBC,f25180e0be65cecdd152896ae5c7edda40c444b75745c2e3fbde8712ff95f316
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\COOK.DBC,cb2437097b15f63150bc5e2ea63b87f220db5b932cdda04569928a930f8816e1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\COOK.NBC,f3b98725b4dacb906f59e875cd4e23f3494ce6d5bd3685478671a83b14b5ee50
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\CROP.DBC,db24dacf3579bcd6d7029d378994ce7c67467d251662bf92f2c9eebeda4bf8f5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\CROP.NBC,63dea146412d5c454714f389caf040e91dce913f74662bc221942ab293c7f2bb
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\FLOWER.DBC,7da1280eeecd85a3f1044081603cd31aacf7b3306e8a7bb39c1d6599982d0e37
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\FLOWER.NBC,185c6a75e746477cf27244f8c325996fe62baec0a8f7ccf78197d4a6e05146cb
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\HIDEPARTY.DBC,d24bf35fcfb45ec850ab6d081909887ad4ef81d54c9e3aef6649e3ceeaca9952
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\HIDEPARTY.NBC,82e94297d5e3897cafbaaad1e87d1c428641cdfd5a5b5e1736c868fddd7e66c4
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\MENU.DBC,1dfd58a93419af7a08994185b4417b6455af1f1faf70b8663713256013ff3770
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\MENU.NBC,5e664d275dce3b9d4e88657ea7cb104ab36e3c3c11c9c31dfc72c873facac324
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\MUSIC.DBC,803e05d6758976227c7205482bb4300dcf077b0a00882e2238ddc297b8af9bab
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\MUSIC.NBC,b2be2bdfa2473da014429bb22fa30c1fd45666963c2a7e03e916f2647cc08915
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\POT.DBC,c1793c09c95f66f4b679a04594295c79c07bf53912962a88f3998752e39cfd0f
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\POT.NBC,f524dc4a75425dca828f340dcec1f17fb88a61be2a485e92b1d395b22c4c7fc8
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\PROFILE.DBC,66eb2940aff79c7fc64efdedc0287d06bbc441897c46ee75414694e53738d68b
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\PROFILE.NBC,b126c2ee1eae316011671d7c4c0311fb40783b046ae5d41436ce8c790465a5b5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\RACE.DBC,6a526009a182fc34fe15cc97266f67b480abe93410acb2e5cc1c56d9b7dd7657
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\RACE.NBC,592f8ff40df8f7b825609316438474c281dae228f5a4bd4f43643322200e1e70
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\SEED.DBC,0311718bc6f066f193d2b35e6380edec8487fdc9928eee2dcaad6e40e17c7e3b
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\SEED.NBC,09c565b5f8575f898c0640093bb684156bd29627aeb27e676b4765d19536d710
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\SMELL.DBC,6b384991db2aee031f787d2bbea05f87561e4b7ff3785909a0636d162adbffd0
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\SMELL.NBC,213429ccfa28ccdb5ca9cae26d8ba71917afc93b4a3275e1bc86bba768f51253
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\WORM.DBC,c72b4df658257a5f51d83390571a97d3cc5a34d15e093a5e65648453d1116121
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG01\WORM.NBC,563dbf59eeca93d0ab3f8a8244def7bbe99ae00e8aeb057f54cb89db958aa904
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BALLOON.DBC,6d6b8e89de1f09806eb8d4eb7008dafc8349f2966df9ba6c85413193fd4e0039
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BALLOON.NBC,5b598560ca6b108a1c101daf1741bdf22b59fb7221ad8bb8ec9ccd8852074ea8
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BONUS.DBC,bbf1c6b0d03ef067ee75a3ee4dbb7090fc8617c8222fa3548c91b147085791d3
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BONUS.NBC,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BOOK.DBC,10592434323b01180c8cb23f84adf815973576fc472e80b4e7e61d836adfa14c
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\BOOK.NBC,9635a21820aeac03e844d77bb6eb45e7cc63d8837302f23d639959200e82e2e5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\CARROT.DBC,9d896083fd52e752ca069ba3071db1d5d0ae9e617620d4b7a9a239f682cdc50d
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\CARROT.NBC,9758fdbbe20a13667b625416cf9eaaee3f780bfd82f686764935c6806452817e
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\COMMON.DBC,623e57cfe735cc7b73dbe84e16a275faf37f06363e4c9f9284532442b4c09d8f
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\COMMON.NBC,441783571302b52e90993e24c73d1f10f88585a827cdd97d0b32ab7a6bf508d5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\COOK.DBC,c3596c0f3daf0e7264e79279b6abcde0b7bca4fd2e12aaa0fb7118c7471b6ea5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\COOK.NBC,5586adfdf897b4f631b4e0bad1eceb000cc1794d25b44b85cc103a554d7bcc0c
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\CROP.DBC,2d20e00650bfaf40509b1bbbe22d2d258b5562928720602572e8ee144aeee950
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\CROP.NBC,f1016ca2a746742bc8594723951f7ad37bc8c4e9c79ebecd1310fcc94e005104
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\FLOWER.DBC,137ddee7f332ea014eca0fc4c192c0dd7fbd57c59e4195cbba8042f3f2eefac2
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\FLOWER.NBC,3afc8cf3dbbf9c259a1db93fe9871578946e2b283d082801841a97c93e92f4c2
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\HIDEPARTY.DBC,fbf05d341c98370f9ffec65b08817cf623b3e7bed46c80f0504638c495cd74e1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\HIDEPARTY.NBC,e22afb45ac33b424856d3f2f30efe69ba3a0c77898470d33ec7caee47e05899e
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\MENU.DBC,a29a48c0adcfb1b7d361ef4c4677471b7f4208355d6e0e440e6720b9c89c936d
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\MENU.NBC,1e3aee60b8742d1692a25883fb85c144afe31ef74c9f8ba90fe13d7508eaffc1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\MUSIC.DBC,e5abfa64403e213adb2cc0a18f6283476851982183fe81a7ad4ea628fb4b4bf6
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\MUSIC.NBC,4263e6ca4b58016a0c459e7786d91fcdd6476b9c1b2fcffd469d461988e7572b
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\POT.DBC,a1dfae21a44d015f68ed6cef40004ee5e29ec28e812ee128808ba981235650b3
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\POT.NBC,7e9a2afc44e3af1df9e2a67f10970f0828f8bf4631ac35d5f5c748fecd4cdee2
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\PROFILE.DBC,78ddfa83996c31375d6408de36739180070660c2f4eab79fde22a3c8d23cc377
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\PROFILE.NBC,d7be4169b787d532940ba88bf848cb1217d73e51bc424466521572102935f645
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\RACE.DBC,57971bf76aa6c6b5dfbef1f846f2e110f230fb00051e4a7d494ba434d300f07d
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\RACE.NBC,c4f5bd2ff8e6c9865ea835c0373d1b2d9866ccb83bdd19fab324526b9f95bc07
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\SEED.DBC,d87c9563138f6779c9741e8510912f3abfa710f00a07e7fc371052038f5520bc
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\SEED.NBC,71a827aec3ec1dc6745820fbdad9fc613b6a9ba7aa85a857ce1e6723883803b5
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\SMELL.DBC,30ea33e6d27afae5014f17fceacf67a5085361d690111a6d2dc6b53612cbe5fa
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\SMELL.NBC,36f5d6751341a26534be458e63559ea5609cec4b804688defbcb2301975db636
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\WORM.DBC,37e0dfe86d5675d2c4c098e28f7cb464524ab73152c3ff587dcc2aa4c2982b16
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG02\WORM.NBC,f5f8c7181a22e9f7c4709a2cdfb5cc47008b01e3b916423cd8b9806c1dd14929
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BALLOON.DBC,4d83a5cb43abab71aa05c20d54c683afe4d0a35795423376a5201525674c7eae
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BALLOON.NBC,0028e5697161a22afb15b04064b3ae33ffee3521c613d15bd497d9d5ef9dd844
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BONUS.DBC,bbf1c6b0d03ef067ee75a3ee4dbb7090fc8617c8222fa3548c91b147085791d3
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BONUS.NBC,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BOOK.DBC,8f5c4960fcdacef516c8052c348a5991dad8cc6ad0d0da77ad149c603eb0a208
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\BOOK.NBC,77ff7ba71b385267d1e03b96e98fe358be218dd1030d4982e7224d76f561693f
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\CARROT.DBC,17b643dbafdd058cc64b55a8d6d313852087aec34cc24aa832424ed9e3238a60
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\CARROT.NBC,1338cf7db030b3fcb280012c4c03b1a210ce6f00ab2bdd4e3939c7d7bdad661c
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\COMMON.DBC,7d8508c7a8180eb41b64778c9fae73872e420fbedcf66c56a05cde97ab1d9b2b
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\COMMON.NBC,f7d80e588df279f37e9e199d0fb9f3943dfcd24db17dba24237ad47308524cea
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\COOK.DBC,8b31c20ad36e339082324c1ae853058d8d600cc0511e715572377be6ff9620ac
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\COOK.NBC,46156ca1ee6be8a6f0340a85a574b3c61c87ca6425cb0a28f2ab0d1c9da4e4b1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\CROP.DBC,aa8fba20d607206ecfd7656b752fad45ec5af67f73e88d09d366869764fa5ea6
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\CROP.NBC,b23d0aab341774f116c341d2c210adead64b28c3a508e240d84e1be7753d3fd1
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\FLOWER.DBC,1b89980ee62a1f0315381bc7a2655481bc6121674ca171f788f23bfa095c9877
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\FLOWER.NBC,3a14e189d05b260f9c8749455498254a82b077ce9c8c8f40f02729732b4cf230
ROUNDABOUT\PC_EU\v1_76\DATA\SOUNDS\LANG03\HIDEPARTY.DBC,8a288e46c0c56f32fda839d21839f1a6f840b1d485a48ccbb6165717b6b9487d
